Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates
County map of Minnesota,County map of Minnesota,,"Atlas plate 50. Date of copyright registration 1874. Longitude west from Greenwich and Washington, D.C.",14 x 12 inches,,English,"Gamble, W. H. (William H.) (Draftsman and engraver)",[ S. Augustus Mitchell?];  Philadelphia?,,Minnesota Maps,1870,,,https://umedia.lib.umn.edu/item/p16022coll247:153,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/153/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/153,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/153/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|5|6|1|2|9|8|0|0|0|1|7|0|1,p16022coll247:153,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Cram's new sectional map of the state of Minnesota : engraved from official draughts of each county.,Cram's new sectional map of the state of Minnesota : engraved from official draughts of each county.,"Cartographic Details: Scale [1:633,600] (W 97°15'--W 89°29'/N 49°24'--N 43°30').",,94 x 81 centimeters,"1:633,600",English,"Cram, George Franklin, 1841-1928","Geo. F. Cram;  Chicago, Illinois 1872",,Surveying Public Lands Minnesota Maps|Minnesota Maps|Maps,1879,,,https://umedia.lib.umn.edu/item/p16022coll247:252,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/252/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/252,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/252/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|4|7|2|3|2|2|0|0|0|1|7|0|1,p16022coll247:252,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Cram's railroad & township map of Minnesota,Cram's railroad & township map of Minnesota,,Date of copyright registration 1876.,22 x 16 inches,,English,,Geo. F. Cram;  Chicago,,Minnesota Maps,1877,,,https://umedia.lib.umn.edu/item/p16022coll247:236,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/236/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/236,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/236/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|5|6|1|1|3|7|0|0|0|1|7|0|1,p16022coll247:236,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Cram's superior map of Minnesota,Cram's superior map of Minnesota,,,128 x 101 centimeters,"Scale: [1:506,880]. 1 in. = 8 mi.",English,George F. Cram Company.,"G.F. Cram, (Chicago)",,Cities and Towns Minnesota Maps|Railroads Minnesota Maps,1917,,,https://umedia.lib.umn.edu/item/p16022coll247:187,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/187/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/187,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/187/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|1|9|0|7|7|5|0|0|0|1|7|0|0,p16022coll247:187,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
"Detailed hydrographic and topographic chart of the Itasca State Park: at the source of the Mississippi River, state of Minnesota","Detailed hydrographic and topographic chart of the Itasca State Park: at the source of the Mississippi River, state of Minnesota","Cartographic Details: Scale [1:21,120]. Three in. to each statute mile. Relief shown by hachures. Includes descriptive text of the land's physical characteristics, table of geographic position with distances to significant locations, list of ""original discoveries"" pertaining to features of the region, list of altitudes of selected natural features, and surveyed measurements of the mapped area.",,38 x 24 centimeters,"1:21,120",English|French,"Brower, Jacob Vradenberg, 1844-1905|Drapeyron, Ludovic , 1839-1901",,,Hydrography Minnesota Itasca State Park Maps|Itasca State Park (Minn.) Maps|Mississippi River Maps|Maps,1895,,,https://umedia.lib.umn.edu/item/p16022coll247:258,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/258/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/258,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/258/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|4|4|7|4|3|8|0|0|0|1|7|0|1,p16022coll247:258,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Forest map of Minnesota.,Forest map of Minnesota.,,,on sheet 41 x 34 centimeters,,English,,"[publisher not identified], (Minnesota?)",,Forests and Forestry Minnesota Maps|Forest Management Minnesota Maps,1914?,,,https://umedia.lib.umn.edu/item/p16022coll247:160,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/160/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/160,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/160/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|1|7|5|9|5|6|0|0|0|1|7|0|0,p16022coll247:160,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Gray's atlas map of Minnesota,Gray's atlas map of Minnesota,,"Atlas plates 122 and 123. Longitude west from Greenwich and Washington, D.C.",23.25 x 16.5 inches,,English,,[s.n.];  United States,,Minnesota Maps,1871,,,https://umedia.lib.umn.edu/item/p16022coll247:185,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/185/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/185,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/185/manifest.json,,p16022coll247:185,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
"Guide to lakes, canoe routes and auto trails of Minnesota","Guide to lakes, canoe routes and auto trails of Minnesota","Cartographic Details: Scale not given. ""Keep fires out. Increase our forest wealth by wise use. Do your part by joining the Forestry Association. One dollar per year."" Includes text with descriptions of nine playground districts with title: Minnesota's natural playgrounds.",,"105 x 81 centimeters, on sheet 112 x 87 centimeters",,English,Minnesota Forestry Association.,"Minnesota Forestry Association ;  St. Paul, Minnesota 1917",,Lakes Minnesota Maps 1917|Canoes and Canoeing Minnesota Maps 1917|Roads Minnesota Maps 1917|Minnesota Maps 1917|Tourist Maps|Maps,1917,,,https://umedia.lib.umn.edu/item/p16022coll247:232,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/232/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/232,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/232/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|8|1|8|7|4|7|0|0|0|1|7|0|1,p16022coll247:232,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
"Itasca State Park : showing roads trails firebreaks and cabins : prepared under direction of W.T. Cox, State Forester","Itasca State Park : showing roads trails firebreaks and cabins : prepared under direction of W.T. Cox, State Forester","Cartographic Details: Scale not given (W 95°15'--W 95°9'/N 47°15'--N 47°8'). Overprinted in red: ""Building camp fires forbidden except on prepared places as indicated.""",,59 x 89 centimeters,,English,"Minnesota Forest Service|Cox, William Thomas, 1878-1961",Forest Service;  Minnesota,,Outdoor Recreation Minnesota Itasca State Park Maps|Itasca State Park (Minn.) Maps|Maps,1914,,,https://umedia.lib.umn.edu/item/p16022coll247:214,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/214/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/214,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/214/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|4|7|2|6|0|3|0|0|0|1|7|0|1,p16022coll247:214,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Johnson's Minnesota,Johnson's Minnesota,,"Atlas plate 65. Longitude west from Greenwich and Washington, D.C. ""Historical and Statistical View of the United States, 1860"" tables on verso.",12.5 x 15.5 inches,,English,,Johnson and Ward;  New York?,,Minnesota Maps,1865,,,https://umedia.lib.umn.edu/item/p16022coll247:181,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/181/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/181,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/181/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|7|8|8|7|0|6|0|0|0|1|7|0|1,p16022coll247:181,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Johnson's Minnesota,Johnson's Minnesota,,"Atlas plates 74 and 75. Longitude west from Greenwich and Washington, D.C. Possibly a map from: New Illustrated Family Atlas of the World, according to an early cataloger‚Äôs note.",23 x 16 inches,,English,,A. J. Johnson;  New York,,Minnesota Maps,1870,,,https://umedia.lib.umn.edu/item/p16022coll247:150,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/150/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/150,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/150/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|7|8|7|1|5|9|0|0|0|1|7|0|1,p16022coll247:150,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Johnson's Minnesota and Dakota,Johnson's Minnesota and Dakota,,"Atlas plate 52. Longitude west from Greenwich and Washington, D.C.",12.5 x 15.5 inches,,English,Johnson & Browning,[Johnson & Browning?];  New York?,,Minnesota Maps,1860,,,https://umedia.lib.umn.edu/item/p16022coll247:217,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/217/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/217,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/217/manifest.json,,p16022coll247:217,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota;  North Dakota;  South Dakota,United States,North America,,
Johnson's Minnesota and Dakota,Johnson's Minnesota and Dakota,,"Atlas plate 64. Longitude west from Greenwich and Washington, D.C. ""Aggregate Statistics of the United States"" tables for 1860 on verso.",14 x 18 inches,,English,Johnson and Ward,[Johnson and Ward];  New York?,,Minnesota Maps,1861,,,https://umedia.lib.umn.edu/item/p16022coll247:161,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/161/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/161,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/161/manifest.json,,p16022coll247:161,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota;  North Dakota;  South Dakota,United States,North America,,
Lake park region of Minnesota reached by the Great Northern Railway,Lake park region of Minnesota reached by the Great Northern Railway,,,70 x 53 centimeters,"Scale [1:760,320]. 1 in. = 12 mi.",English,Poole Brothers.,"Poole Bros., (Chicago)",,Great Northern Railway Company (Us) Maps|Railroads Minnesota Maps,1909,,,https://umedia.lib.umn.edu/item/p16022coll247:246,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/246/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/246,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/246/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|4|5|9|4|9|7|0|0|0|1|7|0|0,p16022coll247:246,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
"Lake regions of northern Minnesota : St. Louis, Lake and Cook counties reached by the D. & I.R.R.R. : map of canoe routes from E","Lake regions of northern Minnesota : St. Louis, Lake and Cook counties reached by the D. & I.R.R.R. : map of canoe routes from E","Cartographic Details: Scale 1:190,080. Three miles to one in. (W 92°0'--W 90°/N 48°25'--N 47°5'). At head of title: Duluth & Iron Range Railroad Company.",,36 x 80 centimeters,"1:190,080",English,"Tait, A.W.",,,Duluth & Iron Range Railroad Company Maps|Canoes and Canoeing Minnesota Maps|Superior Quetico Area Maps|Maps,1917?,,,https://umedia.lib.umn.edu/item/p16022coll247:279,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/279/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/279,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/279/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|8|1|7|2|8|1|0|0|0|1|7|0|1,p16022coll247:279,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
"Location survey of Minneopa state park, Blue Earth county, Minnesota, 1922 : showing proposed acquisition and improvements","Location survey of Minneopa state park, Blue Earth county, Minnesota, 1922 : showing proposed acquisition and improvements","Cartographic Details: Scale [1:2,576]. 1 in. = 200 ft. Blueprint. Relief shown by hachures. ""4""--lower right.",,69 x 61 centimeters,"1:2,576",English,Minnesota. Department of Highways.,"Dept. of Highways ;  St. Paul, Minnesota",,Parks Minneasota Maps|Minneopa State Park (Minn.) Maps|Maps,1922,,,https://umedia.lib.umn.edu/item/p16022coll247:182,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/182/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/182,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/182/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|9|9|3|5|1|4|0|0|0|1|7|0|1,p16022coll247:182,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
"Location survey of Whitewater state park, Winona county, Minnesota, 1922 : showing proposed acquisition and improvements","Location survey of Whitewater state park, Winona county, Minnesota, 1922 : showing proposed acquisition and improvements","Cartographic Details: Scale [1:3,600]. 1 in. = 300 ft. Blueprint. ""7""--lower right.",,71 x 60 centimeters,"1:3,600",English,Minnesota. Department of Highways.,"Dept. of Highways ;  St. Paul, Minnesota",,Parks Minneasota Maps|Whitewater Wildlife Management Area (Minn.) Maps|Maps,1922,,,https://umedia.lib.umn.edu/item/p16022coll247:219,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/219/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/219,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/219/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|9|9|3|2|0|7|0|0|0|1|7|0|1,p16022coll247:219,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
"Map of Kittson, Marshall and Roseau Counties, Minnesota : school and other state lands, for sale in 1913","Map of Kittson, Marshall and Roseau Counties, Minnesota : school and other state lands, for sale in 1913",,,53 x 85 centimeters,,English,"Iverson, Samuel G.(Samuel Gilbert),1859-1928.","[publisher not identified], (St. Paul)",,Public Lands Minnesota Maps,1913,,,https://umedia.lib.umn.edu/item/p16022coll247:162,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/162/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/162,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/162/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|7|0|1|0|5|6|0|0|0|1|7|0|0,p16022coll247:162,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
"Map of Leech Lake, Chippewa, Winnibigoshish, Cass Lake, and White Oak Point Indian Reservations, Minnesota","Map of Leech Lake, Chippewa, Winnibigoshish, Cass Lake, and White Oak Point Indian Reservations, Minnesota","Cartographic Details: Scale approximately 1:179,000 (W 94°5'--W 93°0'/N 47°1'--N 46°5').",,45 x 43 centimeters,"1:179,000",English,"United States. Office of Indian Affairs|Henderson, Albert","Dept. of the Interior, Office of Indian Affairs ;  Washington, D.C.",,Leech Lake Indian Reservation (Minn.) Maps|Maps,1916,,,https://umedia.lib.umn.edu/item/p16022coll247:256,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/256/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/256,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/256/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|3|1|2|8|5|7|0|0|0|1|7|0|1,p16022coll247:256,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Map of Minnesota,Map of Minnesota,,Includes a location map of Minnesota and a township diagram.,21 x 17.75 inches,,English,,"State Board of Immigration;  Saint Paul, Minnesota?",,Minnesota Maps,1885,,,https://umedia.lib.umn.edu/item/p16022coll247:223,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/223/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/223,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/223/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|7|8|9|0|4|3|0|0|0|1|7|0|1,p16022coll247:223,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Map of Minnesota,Map of Minnesota,,"Atlas plate 36. Longitude west from Greenwich and Washington, D.C. Explanatory text includes ""Lands of the Dakota or Sioux Indians"" and ""Minni Wakan Lake."" Map may have been published in 1856 or later.",13 x 16 inches,,English,"Young, J. H. (James Hamilton)",Charles Desilver;  Philadelphia,,Minnesota Maps,1856,,,https://umedia.lib.umn.edu/item/p16022coll247:180,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/180/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/180,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/180/manifest.json,,p16022coll247:180,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Map of Minnesota,Map of Minnesota,,"Atlas plate 27. Longitude west from Greenwich and Washington, D.C. Map of Wisconsin on verso.",13 x 10 inches,,English,,"[Mast, Crowell & Kirkpatrick?];  United States?",,Minnesota Maps,1899,,,https://umedia.lib.umn.edu/item/p16022coll247:200,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/200/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/200,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/200/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|5|5|6|5|7|2|0|0|0|1|7|0|1,p16022coll247:200,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Map of Minnesota,Map of Minnesota,,,45 x 76 centimeters,"Scale approximately 1:1,000,000.",English,Poole Brothers.,"Poole Bros., (Chicago)",,"Minneapolis, St Paul & Sault Ste Marie Railway Company Maps|Railroads Minnesota Maps",1910,,,https://umedia.lib.umn.edu/item/p16022coll247:147,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/147/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/147,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/147/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|8|0|1|1|4|9|0|0|0|1|7|0|0,p16022coll247:147,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Map of Minnesota and Dakota,Map of Minnesota and Dakota,,"Longitude west from Greenwich and Washington, D.C. Explanatory text includes ""Lands of the Dakota or Sioux Indians"" and ""Minni Wakan Lake.""",14 x 17 inches,,English,,Charles Desilver;  Philadelphia,,Minnesota Maps,1860,,,https://umedia.lib.umn.edu/item/p16022coll247:275,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/275/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/275,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/275/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|5|5|5|4|4|3|0|0|0|1|7|0|1,p16022coll247:275,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota;  North Dakota;  South Dakota,United States,North America,,
Map of Minnesota and part of Wisconsin,Map of Minnesota and part of Wisconsin,,"Title on accompanying cover: Ensign, Bridgman & Fanning‚Äôs Map of Minnesota. Date of copyright registration 1855.",17 x 21 inches,,English,,"Ensign, Bridgman & Fanning;  New York",,Minnesota Maps,1856,,,https://umedia.lib.umn.edu/item/p16022coll247:260,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/260/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/260,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/260/manifest.json,U|M|N|_|A|L|M|A|:|9|9|6|1|1|5|0|6|1|0|0|0|1|7|0|1,p16022coll247:260,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota;  Wisconsin,United States,North America,,
Map of Minnesota designating the three naturally distinct beekeeping districts,Map of Minnesota designating the three naturally distinct beekeeping districts,"Cartographic Details: Scale approximately 1:1,267,200. Insets: St. Paul-Minneapolis and vicinity. Scale [approximately 1:480,000] -- Mesabi Range. Scale [1:633,600] -- Cook County : northeastern Minnesota. Scale [approximately 1:1,267,200]. Index on verso.",,72 x 50 centimeters,,English,Minnesota State Fair|McGill-Warner Co.,"McGill-Warner Co.;  St. Paul, Minnesota 1917",,Bee Culture Minnesota Maps 1917|Maps,1917,,,https://umedia.lib.umn.edu/item/p16022coll247:209,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/209/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/209,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/209/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|7|8|5|7|1|8|0|0|0|1|7|0|1,p16022coll247:209,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
