id,title,name,notes,type,theme-primary,metadata_created,metadata_modified,isopen,private,state,license_title,license_id,license_url,contact-name,contact-email,contact-phone,foi-name,foi-email,foi-phone,foi-web,creator_user_id,owner_org,schema-vocabulary,codelist,tags,org_name,org_title,org_description,org_created,org_state,resource_name,resource_description,resource_format,resource_url,resource_mimetype,resource_created,resource_metadata_modified,resource_datafile_date
eb72023e-4962-45d3-b4bc-a2f025337f83,02P Expenditure Over 25k - Sep-21,02p-expenditure-over-25k-sep-21,"NHS Barnsley CCG Expenditure over £25K Sep-21
",dataset,health,2021-10-06T12:47:47.351429,2021-10-06T12:48:29.737882,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Sep-21,,.csv,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2021-22/02P-2021-2022-06.csv,text/csv,2021-10-06T12:48:29.471977,2021-10-06T12:48:29.455861,01.09.21 - 30.09.21
12d0b08d-cdd7-4b20-8daa-fe412219df2c,03L Expenditure Over 25k - Jul-20,03l-expenditure-over-25k-jul-20,"NHS Rotherham CCG Expenditure over £25K Jul-20
",dataset,health,2020-08-17T08:44:31.586545,2020-08-17T08:45:10.119122,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,froccg.foi@nhs.net,01709 302000,FOI Officer,froccg.foi@nhs.net,01709 302000,www.rotherhamccg.nhs.uk ,0483e01e-2f5a-4882-bac4-b597d57ff35d,ae376de0-21f0-4c12-a27d-2298f09cfd3f,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-rotherham-ccg,NHS Rotherham CCG,NHS Rotherham Clinical Commissioning Group,2013-06-11T09:06:29.888937,active,uk-nhsRotherhamccg-expenditure-over-25k-Jul-2020,,CSV,http://www.rotherhamccg.nhs.uk/over25000,,2020-08-17T08:45:02.638120,2020-08-17T08:45:02.638120,01.07.20 - 31.07.20
8634c1af-f17d-457f-9aff-8e4dc621d597,03X Aug 18 Over £25k Expenditure,03x-aug-18-over-25k-expenditure,Demonstrating all payments exceeding £25k from the CCG during the month of Jul 2018.,dataset,government-spending,2018-08-31T15:03:57.876426,2018-11-14T09:10:06.381894,True,False,active,UK Open Government Licence (OGL),uk-ogl,http://reference.data.gov.uk/id/open-government-licence,,,,,,,,74a5c18c-147e-40bb-959b-227ecdfe3818,4a5bf623-e04f-4cb7-a0b7-6d1c1045a49e,,,,nhs-erewash-ccg,NHS Erewash CCG,"NHS Erewash CCG has representation from 
all the GP practices in our area. We have 
a Governing Body made up of local GPs,
supported by lay members and NHS staff.
We are made up of 12 GP practices from
Ilkeston, Sandiacre and Long Eaton. The GPs
work with the CCG and the local Councils to
plan local health and wellbeing services for the
local people",2013-05-31T06:55:52.299283,active,,,,,,,,
e4db5cce-b473-4c43-9662-dcc438113669,03Y Jul 2018 Over 25k Expenditure,03y-jul-2018-over-25k-expenditure,Demonstrating all payments exceeding £25k from the CCG during the month of Jul 2018.,dataset,government-spending,2018-08-31T15:10:20.175185,2019-04-30T15:46:27.670189,True,False,active,UK Open Government Licence (OGL),uk-ogl,http://reference.data.gov.uk/id/open-government-licence,,,,,,,,74a5c18c-147e-40bb-959b-227ecdfe3818,e4561459-e179-452c-bcf3-ffbfccd5112c,,,,nhs-hardwick-ccg,NHS Hardwick CCG,"NHS Hardwick Clinical Commissioning Group (CCG or ‘Hardwick’) is made up of 16 practices in North-Eastern Derbyshire who have chosen to work closely together to use their new commissioning powers to commission (purchase) services which will lift the health of the people of the area. 

Practices are represented by GPs serving on the governing body, which also includes the chair of our practice managers group, a secondary care doctor and two lay members, local authority and public health representation, as well as management representatives. ",2013-05-31T06:59:22.527780,active,December 2018 expenditure over £25k,,CSV,http://www.hardwickccg.nhs.uk/modules/downloads/download.php?file_name=1105,,2019-01-31T09:37:48.780298,2019-01-31T09:37:48.780298,December 2018
45bda2d8-7463-4cc9-81e6-b0f8d5040d24,04J Jul 18 Over £25k Expenditure,04j-jul-18-over-25k-expenditure,Demonstrating all payments exceeding £25k from the CCG during the month of Jul 2018.,dataset,government-spending,2018-08-31T15:19:11.783051,2018-09-03T15:16:14.174044,True,False,active,UK Open Government Licence (OGL),uk-ogl,http://reference.data.gov.uk/id/open-government-licence,,,,,,,,74a5c18c-147e-40bb-959b-227ecdfe3818,0d0a579c-9d82-4dd3-a51d-2dbfb7d90f3a,,,,nhs-north-derbyshire-ccg,NHS North Derbyshire CCG,"NHS North Derbyshire CCG is composed of 38 practices with registered populations of 288,000. The GPs and staff have a long history of providing services to this urban and rural population which contains a wide spectrum of social deprivation.",2013-05-31T06:51:55.961813,active,,,,,,,,
67436432-07c3-4964-a365-5eb58d68a152,060-Data-Stats,060-data-stats,Ethnicity data,dataset,,2013-08-31T00:56:15.435553,2013-08-31T00:56:15.435553,False,False,active,,,,,,,,,,,04d4a4dd-42d3-4e3d-8378-d320a831db67,5db6e904-ea2f-42a7-93bd-a61da059246f,,,,ministry-of-defence,Ministry of Defence,"We protect the security, independence and interests of our country at home and abroad. We work with our allies and partners whenever possible. Our aim is to ensure that the armed forces have the training, equipment and support necessary for their work, and that we keep within budget.

MOD is a ministerial department, supported by 28 agencies and public bodies.

https://www.gov.uk/government/organisations/ministry-of-defence

",2012-06-27T14:48:39.411478,active,,,,,,,,
72cc0490-6b19-4498-aa62-71f878bbe3e2,Housing service requests,078,Data listing service requests from residents who are experiencing problems with their housing.,dataset,towns-and-cities,2018-04-12T17:07:36.284461,2018-12-13T12:52:00.722602,True,False,active,UK Open Government Licence (OGL),uk-ogl,http://reference.data.gov.uk/id/open-government-licence,,,,,,,,60e687bf-a6d8-43e2-a50e-efab84b27952,00cb3d53-764a-466b-878d-6976afaf1bfe,,,,plymouth-city-council,Plymouth City Council,,2014-11-21T11:48:50.617663,active,"Housing service requests in Plymouth, 2017","Data listing service requests from residents who are experiencing problems with their housing in Plymouth, 2017. _Source: Plymouth City Council_.
This data has been taken from Plymouth City Council's self-service database where residents can report problems with their housing.",CSV,https://plymouth.thedata.place/dataset/72cc0490-6b19-4498-aa62-71f878bbe3e2/resource/cbcabd03-6ae1-4518-9bff-e911f7973893/download/housing-service-requests.csv,,2017-11-13T10:16:29.723463,2017-11-13T10:16:29.723463,
ecf04cd2-5cb3-4431-9a76-b506a98d536a,Stalled planning sites,098,Details of the lapsed or stalled planning applications in Plymouth City Council. Data spans 2006 to 2016.,dataset,towns-and-cities,2018-04-12T17:08:03.711848,2018-04-12T17:08:03.724014,True,False,active,UK Open Government Licence (OGL),uk-ogl,http://reference.data.gov.uk/id/open-government-licence,,,,,,,,60e687bf-a6d8-43e2-a50e-efab84b27952,00cb3d53-764a-466b-878d-6976afaf1bfe,,,,plymouth-city-council,Plymouth City Council,,2014-11-21T11:48:50.617663,active,Stalled or Lapsed Sites,Stalled or lapsed applications in Plymouth City Council from 2006 up to 2016,CSV,https://plymouth.thedata.place/dataset/ecf04cd2-5cb3-4431-9a76-b506a98d536a/resource/5cc68d1f-2248-4132-ac2c-8da0917f244c/download/stalled-sites-use.csv,,2017-11-28T15:51:18.070048,2017-11-28T15:51:18.070048,
0b335f80-1e10-4cea-8f62-8c8158fe9a66,http://inspire.misoportal.com/metadata/files/northampton,0b335f80-1e10-4cea-8f62-8c8158fe9a66,,harvest,,2019-01-23T10:38:05.582910,2019-01-23T10:38:05.582916,,False,active,,,,,,,,,,,fe27eda4-4fcf-46e5-8818-5fdb2b0a52f9,0f8d9eb7-490c-43ce-a9c1-b441c3e70318,,,,northampton-borough-council,Northampton Borough Council,,2014-01-07T17:07:46.889599,active,,,,,,,,
7a9d6ac8-7ee2-44d9-81aa-f4b8ffcae446,__1,__1,None,dataset,,2017-08-01T11:58:33.375040,2017-08-01T11:58:33.387742,True,False,active,UK Open Government Licence (OGL),uk-ogl,http://reference.data.gov.uk/id/open-government-licence,,bathy.dac@ukho.gov.uk,,,,,,431b5956-7b87-41ba-8fc5-a4a8b681b797,465afad4-effd-46ec-af28-d212e2bb9140,,,,united-kingdom-hydrographic-office,United Kingdom Hydrographic Office,,2012-06-27T14:53:53.848986,active,,Resource locator,,http://aws2.caris.com/sfs/services/ows/wcs/UKHO_WCS?request=DescribeCoverage&version=1.1.0&service=WCS&identifiers=dac.02004387,,2017-08-01T12:58:33.415261,2017-08-01T12:58:33.415261,
1460d0e2-ce6c-4d13-9b2c-b51c71fc2519,100 West Cromwell Road consultation documents,100-west-cromwell-road-consultation-documents,,dataset,,2019-12-27T04:50:43.190926,2025-02-16T15:01:54.330954,False,False,active,,,,,,,,,,,60e687bf-a6d8-43e2-a50e-efab84b27952,4fc67187-8f81-4eaa-8820-b18d0cbf1ff6,,,,greater-london-authority,Greater London Authority,,2012-06-27T14:49:02.054509,active,CIBSE Overheating DSY 2 and DSY 3 results.zip,,ZIP,https://data.london.gov.uk/download/100-west-cromwell-road-consultation-documents/e6daec52-d05a-4c2b-9303-db413da5d87a/CIBSE%2520Overheating%2520DSY%25202%2520and%2520DSY%25203%2520results.zip,application/zip,2019-12-27T04:50:43.207516,2021-08-20T17:56:35.662818,
6defe2be-c91a-432b-928a-bf105080d425,101 Call Handling,101-call-handling,"Data includes the number of 101 calls taken by each police force area, plus the response times, abandonment rates and explanation for these.",dataset,crime-and-justice,2014-11-19T15:12:59.960922,2014-11-19T15:12:59.974424,True,False,active,UK Open Government Licence (OGL),uk-ogl,http://reference.data.gov.uk/id/open-government-licence,,,,,,,,60c5e364-ae47-4965-8820-918a12bda0ba,036abab4-15ed-485a-8e14-9a599ea1619e,,,,home-office,Home Office,"The Home Office leads on immigration and passports, drugs policy, crime policy and counter-terrorism and works to ensure visible, responsive and accountable policing in the UK.

Home Office is a ministerial department, supported by 26 agencies and public bodies.

https://www.gov.uk/government/organisations/home-office

",2012-06-27T14:48:38.826411,active,,Landing page,HTML,http://www.police.uk/,,2014-11-19T15:13:00.007189,2014-11-19T15:13:00.007189,
dfcf94d5-96c0-439a-b540-b6ca10ebe78d,10 class settlement morphology,10-class-settlement-morphology,Rural and Urban Definitions Grid showing settlement classification,dataset,towns-and-cities,2013-09-02T22:01:49.495232,2013-12-19T10:28:47.285969,False,False,active,,,,,,,,,,,6f363ac9-e91b-414d-a683-8ab153394114,b1472b4f-b8c8-4ac2-9701-76995445f99b,,,,natural-england,Natural England,,2012-06-27T14:50:10.959130,active,,,,,,,,
cb64863b-debf-403e-b243-3379a8622865,10 class settlement morphology,10-class-settlement-morphology1,"Rural and Urban Definitions Grid showing settlement classification
Attribution statement: © Natural England copyright. Contains Ordnance Survey data © Crown copyright and database right [year].",dataset,towns-and-cities,2016-06-03T16:46:29.172325,2016-06-03T16:46:29.200717,True,False,active,UK Open Government Licence (OGL),uk-ogl,http://reference.data.gov.uk/id/open-government-licence,,NaturalEnglandGIDataManagers@naturalengland.org.uk,,,,,,431b5956-7b87-41ba-8fc5-a4a8b681b797,b1472b4f-b8c8-4ac2-9701-76995445f99b,,,,natural-england,Natural England,,2012-06-27T14:50:10.959130,active,,information,,http://data.gov.uk/dataset/10-class-settlement-morphology,,2016-06-03T17:46:29.278040,2016-06-03T17:46:29.278040,
f41e9a4a-090e-4567-951b-062086a8980c,10k sheet data files,10k-sheet-data-files,"An important paper archive of a wide variety of miscellaneous geological information organised on the basis of its location within 1:10 000 scale geological map sheet areas in Great Britain. The majority of the data has been produced or collected from a wide variety of sources by BGS staff since 1835. Mainly acquired as part of the mapping programme new information is added on a regular basis. The data may not fit into any of the main collections, but is valuable for future projects and answering enquiries.",dataset,,2011-06-03T12:19:56.939147,2025-04-21T15:18:43.815025,False,False,active,,,,,enquiries@bgs.ac.uk,,,,,,60e687bf-a6d8-43e2-a50e-efab84b27952,7ad23da8-c49d-4d81-bf85-5cfab52ba143,,,"Boreholes, Coal, Geology, Maps, Mine shafts, Mining, NERC_DDC, Resource assessment, Water, data.gov.uk (non-INSPIRE)",british-geological-survey,British Geological Survey (BGS),"A world-leading geoscience centre for survey and monitoring; modelling and research; data and knowledge.

https://www.bgs.ac.uk/home.html

",2012-06-27T14:50:32.295517,active,,Resource locator,HTML,http://www.bgs.ac.uk/services/ngdc/records/holdings.html,text/html,2025-04-21T15:18:43.875579,2025-04-21T15:18:43.820750,
b4a56c0b-d1f7-487c-a7a1-962f6628845f,10 Year Strategy Scorecards 2023-2024,10-year-strategy-scorecards-2023-2024,"These scorecards show progress against key performance indicators for the Climate Change, Economy and Health and Wellbeing 10-Year Strategies. For further information and to read the strategies in full please visit our [__10-Year Strategies webpage__](https://www.york.gov.uk/10YearStrategies).",dataset,,2024-07-13T17:15:22.934740,2024-07-13T17:15:22.934744,True,False,active,UK Open Government Licence (OGL),uk-ogl,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,,,,,,,,60e687bf-a6d8-43e2-a50e-efab84b27952,21f3491f-5b0f-4395-8bb9-990f9cc4d274,,,,city-of-york-council,City of York Council,"Corporate Open Data platform - http://www.yorkopendata.org/

Corporate map browser - http://maps.york.gov.uk/localviewexternal/sites/lv/",2013-11-25T13:21:35.161579,active,10 Year Strategy - Climate Q4,,PDF,https://data.yorkopendata.org/dataset/b4a56c0b-d1f7-487c-a7a1-962f6628845f/resource/71d764f9-c292-4517-ba35-3330ba8b4ea2/download/climate-10-year-strategy-2324-q4.pdf,,2024-07-10T12:29:38.138749,2024-07-13T17:15:22.931852,
39faa7d4-ef15-449e-b49b-a61ed7c41826,10 Year Strategy Scorecards 2024-2025,10-year-strategy-scorecards-2024-2025,"These scorecards show progress against key performance indicators for the Climate Change, Economy and Health and Wellbeing 10-Year Strategies. For further information and to read the strategies in full please visit our [__10-Year Strategies webpage__](https://www.york.gov.uk/10YearStrategies).",dataset,,2024-09-08T08:06:42.048158,2025-01-20T09:05:10.003818,True,False,active,UK Open Government Licence (OGL),uk-ogl,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,,,,,,,,60e687bf-a6d8-43e2-a50e-efab84b27952,21f3491f-5b0f-4395-8bb9-990f9cc4d274,,,,city-of-york-council,City of York Council,"Corporate Open Data platform - http://www.yorkopendata.org/

Corporate map browser - http://maps.york.gov.uk/localviewexternal/sites/lv/",2013-11-25T13:21:35.161579,active,10 Year Strategy - Climate Q1,,PDF,https://data.yorkopendata.org/dataset/39faa7d4-ef15-449e-b49b-a61ed7c41826/resource/26be4820-eebc-4200-a247-c56a0f3788df/download/climate-10-year-strategy-2425-q1.pdf,,2024-09-04T15:48:13.026946,2024-09-08T08:06:42.044743,
ccd37f93-d7a3-416f-bbe2-fcc0c84bf0d9,"1:250,000 Land Capability for Agriculture WMS",1-250000-land-capability-for-agriculture-wms,"This service is the digital (vector) version of the Land Capability for Agriculture of Scotland 1:250,000 maps. Refer to the datasets for more information.",dataset,,2018-02-09T02:52:10.322656,2024-06-19T11:13:03.816860,False,False,active,,,,,soils@hutton.ac.uk,,,,,,431b5956-7b87-41ba-8fc5-a4a8b681b797,c924c995-e063-4f30-bbd3-61418486f0a9,,,"Land use, Soil, infoMapAccessService",scottish-government-spatial-data-infrastructure,Scottish Government SpatialData.gov.scot,"SpatialData.gov.scot is Scotland’s catalogue of geospatial data. Here you can find, share and reuse spatial data provided by Scottish public sector organisations.",2012-06-27T14:54:43.880607,active,"1:250,000 Land Capability for Agriculture View Service",Resource locator,WMS,http://DRUID.HUTTON.AC.UK/arcgis/services/Hutton_LCA/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2024-06-19T11:13:03.854051,2024-06-19T11:13:03.829118,
b7e97bc8-3864-463b-a132-a81950c257db,1:250K Geological Maps of Northern Ireland version 2,1-250k-geological-maps-of-northern-ireland-version-2,"The 1:250k Geological Maps of Northern Ireland comprise the Superficial Deposits Map (Drift, 1991) and the Bedrock Map (Solid Geology, 1997). These maps identify landscape areas based on their lithology. The scale of the maps is 1:250 000 and provides a simplified interpretation of the geology that may be used as a guide at a regional level, but should not be relied on for local geology. Superficial deposits are younger geological deposits formed during the most recent geological time; the Quaternary. These deposits rest on older rocks or deposits referred to as bedrock. The superficial deposits theme defines landscape areas with a geological name and their deposit-type or lithological composition. The Superficial map shows the deposits within the extent of the six Counties of Northern Ireland. The Bedrock map comprises the bedrock geology and contains dykes and geological faults. Bedrock geology describes the main mass of solid rocks forming the earth's crust. Bedrock is present everywhere, whether exposed at surface in outcrops or concealed beneath superficial deposits or water bodies. Geological names are based on the lithostratigraphic or lithodemic hierarchy of the rocks. The lithostratigraphic scheme arranges rock bodies into units based on rock-type and geological time of formation. Where rock-types do not fit into the lithostratigraphic scheme, for example intrusive, deformed rocks subjected to heat and pressure resulting in new or changed rock types; then their classification is based on their rock-type or lithological composition. This assesses visible features such as texture, structure, mineralogy. Dykes defines small, narrow areas of a specific type of bedrock geology; that is igneous rocks which have been intruded into the landscape at a later date than the surrounding bedrock. Geological faults occur where a body of bedrock has been fractured and displaced by large scale processes affecting the earth's crust (tectonic forces). The Bedrock map shows the main bedrock geological divisions in Northern Ireland and coverage extends to the west into the Republic of Ireland. The printed map includes a stratigraphic column. Digital datasets have been derived from the maps and comprise three layers. 1. Superficial polygons, 2. Bedrock polygons and 3. Linear features. Attribute tables describe the polygon features. These data are generalised and superseded by the 1:10k Geological Maps of Northern Ireland.",dataset,,2011-06-03T12:18:16.457506,2025-04-21T15:20:41.199477,False,False,active,,,,,gsni@economy-ni.gov.uk,,,,,,d295fb8a-7be8-4fd1-b4cf-317a18a1e6b9,7ad23da8-c49d-4d81-bf85-5cfab52ba143,,,"Geology, Maps, NERC_DDC, UK Location (INSPIRE)",british-geological-survey,British Geological Survey (BGS),"A world-leading geoscience centre for survey and monitoring; modelling and research; data and knowledge.

https://www.bgs.ac.uk/home.html

",2012-06-27T14:50:32.295517,active,Open Data NI,Resource locator,,https://www.opendatani.gov.uk/dataset/gsni-250k-geology,,2025-04-21T15:20:41.244578,2025-04-21T15:20:41.205325,
cd833221-e109-4425-853b-28b50ff3f8cb,1/2 Hourly Gas and Electric Meter API - C3NTINEL,1-2-hourly-gas-and-electric-meter-api-c3ntinel,"![](https://airdrive-images.s3-eu-west-1.amazonaws.com/leeds/img/dataset/1-2-hourly-gas-and-electric-meter-api---c3ntinel/2019-02-11T09%3A36%3A36/C3NTINEL%20Logo%201.jpg)The C3NTINEL API provides access to half hourly meter data for Leeds City Council's Gas and Electric meter supplies. Please note - non half hourly manual meters will not be included.

Additional information 
-----------------------

To find out more about C3NTINEL's API click here: [https://api.c3ntinel.com](https://api.c3ntinel.com)

To gain access to the API please email [Smartbuildings.uk@engie.com](mailto:Smartbuildings.uk@engie.com)",dataset,,2019-02-19T14:29:36.754145,2021-08-04T16:55:46.751129,False,False,active,,,,,,,,,,,60e687bf-a6d8-43e2-a50e-efab84b27952,ff9ae832-4e57-4364-b23b-bc058f4bbc98,,,energy usage,leeds-city-council,Leeds City Council,,2012-06-27T14:50:43.477436,active,,,,,,,,
1e6ecafa-dc14-48cf-baa5-4f4af172cde7,"14C, 33P and 15N isotope tracing data showing carbon for nutrient exchanges between Lycopodiella, Anthoceros, Phaeoceros, Lunularia and their Mucoromycotina fine root endophyte fungal symbionts",14c-33p-and-15n-isotope-tracing-data-showing-carbon-for-nutrient-exchanges-between-lycopodiella,"Isotope tracing data for 14C, 15N and 33P tracing between plants and symbiotic fungi in Lycopdiella inundata, Anthoceros and Phaeoceros sp. and Lunularia cruciata. All plants tested and traced in atmospheric CO2 conditions of 440 ppm [CO2] and 800 ppm [CO2]. Datasets includes total mass of plants and soils, Bq in each component of experimental systems and values in Bq and mg where appropriate.",dataset,,2024-03-22T15:11:28.596858,2025-04-21T15:06:07.483780,False,False,active,,,,,not available,,,,,,fe27eda4-4fcf-46e5-8818-5fdb2b0a52f9,7ad23da8-c49d-4d81-bf85-5cfab52ba143,,,"Carbon, Carbon dioxide, NERC_DDC, NGDC Deposited Data, Nitrogen, Phosphorus",british-geological-survey,British Geological Survey (BGS),"A world-leading geoscience centre for survey and monitoring; modelling and research; data and knowledge.

https://www.bgs.ac.uk/home.html

",2012-06-27T14:50:32.295517,active,Data,Resource locator,,https://webapps.bgs.ac.uk/services/ngdc/accessions/index.html#item184272,,2025-04-21T15:06:07.531235,2025-04-21T15:06:07.490686,
e429eae1-98b5-4af5-a70f-5639214a25c3,"1:50,000 Land Capability for Agriculture",1-50000-land-capability-for-agriculture,"The Land Capability Classification for Agriculture has as its objective the presentation of detailed information on soil, climate and relief in a form which will be of value to land use planners, agricultural advisers, farmers and others involved in optimising the use of land resources. The classification ranks land on the basis of its potential productivity and cropping flexibility determined by the extent to which its physical characteristics (soil, climate and relief) impose long term restrictions on its agricultural use.
THE CLASSES
Class 1. Land capable of producing a very wide range of crops with high yields
Class 2. Land capable of producing a wide range of crops with yields less high than Class 1.
Class 3. Land capable of producing good yields from a moderate range of crops.
Class 4. Land capable of producing a narrow range of crops.
Class 5. Land suited only to improved grassland and rough grazing.
Class 6. Land capable only of use as rough grazing.
Class 7. Land of very limited agricultural value.
THE DIVISIONS
A division is a ranking within a class. As the requirements of the crops suited to Classes 1 and 2 are fairly stringent, land in these classes has inherently low degrees of internal variability and no divisions are present. 
The requirements of crops grown in the remaining classes are less rigorous, consequently land included is more variable in character.",dataset,,2018-02-09T02:51:41.349394,2025-03-27T06:05:06.024384,False,False,active,,,,,david.donnelly@hutton.ac.uk,,,,,,431b5956-7b87-41ba-8fc5-a4a8b681b797,c924c995-e063-4f30-bbd3-61418486f0a9,,,"Land use, Soil, agriculture",scottish-government-spatial-data-infrastructure,Scottish Government SpatialData.gov.scot,"SpatialData.gov.scot is Scotland’s catalogue of geospatial data. Here you can find, share and reuse spatial data provided by Scottish public sector organisations.",2012-06-27T14:54:43.880607,active,ESRI Shapefile Download,"A zip of the Esri shapefile, including licence and Esri layer files.",ZIP,https://www.hutton.ac.uk/sites/default/files/files/soils/downloads/lca_50k.zip,application/zip,2025-03-27T06:05:06.080711,2025-03-27T06:05:06.045608,
4cb28c1d-64cb-48dd-9ddc-d550e883daf5,"1:50,000 Land Capability for Agriculture WMS. (Land capability for agriculture, partial cover)",1-50000-land-capability-for-agriculture-wms-land-capability-for-agriculture-partial-cover,"This service is the digital (vector) version of the Land Capability for Agriculture of Scotland 1:50,000 maps. Also known as ""Land capability for agriculture (partial cover)"". Refer to the datasets for more information.",dataset,,2018-02-09T02:51:59.749491,2024-06-19T11:14:06.649065,False,False,active,,,,,soils@hutton.ac.uk,,,,,,431b5956-7b87-41ba-8fc5-a4a8b681b797,c924c995-e063-4f30-bbd3-61418486f0a9,,,"Land use, Soil, infoMapAccessService",scottish-government-spatial-data-infrastructure,Scottish Government SpatialData.gov.scot,"SpatialData.gov.scot is Scotland’s catalogue of geospatial data. Here you can find, share and reuse spatial data provided by Scottish public sector organisations.",2012-06-27T14:54:43.880607,active,"1:50,000 Land Capability for Agriculture View Service",Resource locator,WMS,https://DRUID.HUTTON.AC.UK/arcgis/services/Hutton_LCA_50K_OSGB/MapServer/WMSServer?request=GetCapabilities&service=WMS,,2024-06-19T11:14:06.678845,2024-06-19T11:14:06.654267,
060c2c28-206a-43a2-8b4e-e087d9c7b300,15th Percentile House Prices (Land Registry),15th-percentile-house-prices-land-registry,"House market data for local authority districts based on data from the Land Registry.
",dataset,towns-and-cities,2010-12-03T12:57:01.827909,2014-01-10T17:39:39.518680,True,False,active,UK Open Government Licence (OGL),uk-ogl,http://reference.data.gov.uk/id/open-government-licence,,,,,,,,ab19a913-1fd8-4ec6-9595-cb579a9fd0b2,48f370c9-7ab9-4550-9722-8c9477020fc7,,,,department-for-communities-and-local-government,"Ministry of Housing, Communities and Local Government","The Ministry of Housing, Communities and Local Government's (formerly the Department for Communities and Local Government) job is to create great places to live and work, and to give more power to local people to shape what happens in their area.

https://www.gov.uk/government/organisations/ministry-of-housing-communities-and-local-government
",2012-06-27T14:48:38.548677,active,,This link provides access to house market data for local authority districts based on data from the Land Registry.,XLS,http://webarchive.nationalarchives.gov.uk/20121108165934/http://www.communities.gov.uk/housing/housingresearch/housingstatistics/housingstatisticsby/housingmarket/livetables/housepricestables/localhousepricetables/,,2013-01-28T10:49:59.482715,2013-01-28T10:49:59.482715,
1476130d-9341-40bb-b0e7-baea1c41974c,16-19 Bursary Fund Vulnerable Students Claim Form,16-19-bursary-fund-vulnerable-students-claim-form,Institutions requesting funds for students they have identified as being in one of the defined vulnerable bursary categories for the current academic year must complete a funding claim form (available on the DfE website) and submit it to the LSS. The data is submitted by email. The LSS record it on the 16-19 Vulnerable Students Database they manage on behalf of the EFA. This data - numbers of students requiring funding in each vulnerable category and the amount of funding required in each case is used by the LSS to calculate the correct funds to release to institutions to support their vulnerable students.,dataset,education,2013-09-19T12:38:16.689841,2013-12-12T20:21:52.710101,False,False,active,,,,,,,,,,,ff63a581-6617-4871-89ec-2a20a47e4ae3,d68c6b0a-9768-4a0b-926c-62283dd62814,,,,education-funding-agency,Education and Skills Funding Agency,"The ESFA brings together the former responsibilities of the Education Funding Agency (EFA) and Skills Funding Agency (SFA) to create a single agency accountable for funding education and skills for children, young people and adults.

ESFA is an executive agency, sponsored by the Department for Education.",2013-09-10T15:51:51.542304,active,,,,,,,,
01a7ab26-c567-49a9-a5a0-fcb2a6f231ae,16S rRNA Gene Sequencing of Filtered Groundwater from 8 Boreholes in Cambodia (NERC grant NE/P01304X/1),16s-rrna-gene-sequencing-of-filtered-groundwater-from-8-boreholes-in-cambodia-nerc-grant-ne-p01,"This dataset represents the raw reads from sequencing the V4 hyper-variable region of the 16S rRNA gene on an Illumina MiSeq platform. The samples are filtered groundwater samples from 8 boreholes from a sandy-dominated site and a clay-dominated site in Cambodia that show arsenic concentrations above the WHO recommended limit, and were collected in May 2019.",dataset,,2020-02-26T15:09:16.348632,2025-04-21T15:17:27.613740,False,False,active,,,,,not available,,,,,,fe27eda4-4fcf-46e5-8818-5fdb2b0a52f9,7ad23da8-c49d-4d81-bf85-5cfab52ba143,,,"Arsenic, Groundwater, NERC_DDC, NGDC Deposited Data",british-geological-survey,British Geological Survey (BGS),"A world-leading geoscience centre for survey and monitoring; modelling and research; data and knowledge.

https://www.bgs.ac.uk/home.html

",2012-06-27T14:50:32.295517,active,Data,Resource locator,,https://www.bgs.ac.uk/services/ngdc/accessions/index.html#item130306,,2025-04-21T15:17:27.651874,2025-04-21T15:17:27.619380,
