Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates,projection
"Belknap County, New Hampshire","Belknap County, New Hampshire",Universal Transverse Mercator projection; 1927 North American datum. Feb. 1978. Indexed.,,112 x 92 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1978,,,https://umedia.lib.umn.edu/item/p16022coll624:578,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/578/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/578,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/578/manifest.json,UMN_ALMA:9935156840001701,p16022coll624:578,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,New Hampshire,United States,North America,Belknap County,,
"Berkeley County, West Virginia","Berkeley County, West Virginia","Base source: USGS 1:100,000 county base map dated 1976; interpretations derived from soil map constructed 1964. ""Projection and 10,000-metre grid ticks, zones 17 and 18: Universal Transverse Mercator. 25,000-foot grid ticks based on West Virginia coordinate system, north zone."" Jan. 1980. Includes location map.",,112 x 92 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1980,,,https://umedia.lib.umn.edu/item/p16022coll624:555,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/555/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/555,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/555/manifest.json,UMN_ALMA:9953174980001701,p16022coll624:555,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,West Virginia,United States,North America,Berkeley County,,
"Boone Co., Ill","Boone Co., Ill","Base compiled from USGS 1:24,000-scale topographic maps dated 1968-1975, map edited 1978, revised from aerial photographs taken 1975; interpretations derived from soil map constructed 1978. ""Projection and 10 000-meter grid ticks, zone 16, Universal Transverse Mercator."" ""25 000-foot grid ticks based on Illinois coordinate system, east zone."" May 1980. Includes location map.",,43 x 35 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1980,,,https://umedia.lib.umn.edu/item/p16022coll624:566,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/566/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/566,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/566/manifest.json,UMN_ALMA:9953172480001701,p16022coll624:566,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Illinois,United States,North America,Boone County,,
"Boone County, Indiana","Boone County, Indiana","Base source: USGS 1:100,000 county base map compiled in 1975; interpretations derived from soil map constructed 1975. ""Projection and 10,000-metre grid ticks, zone 16: Universal Transverse Mercator. 25,000-foot grid ticks based on Indiana coordinate system."" May 1977. Includes location map.",,66 x 92 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1977,,,https://umedia.lib.umn.edu/item/p16022coll624:592,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/592/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/592,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/592/manifest.json,UMN_ALMA:9912736690001701,p16022coll624:592,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,Boone County,,
"Boyd County, Kentucky","Boyd County, Kentucky","""Base: Edited by the Geological Survey."" Interpretations derived from soil maps constructed 1978. ""Compiled from USGS 1:24,00-scale topographic maps dated 1953-1972. Planimetry revised from aerial photographs taken 1976."" ""Projection and 10 000-meter grid ticks, zone 17: Universal Transverse Mercator."" ""25 000-foot grid ticks based on Kentucky coordinate system, north zone."" ""May 1979. 4-R-37068."" Includes vicinity map.",,65 x 49 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:556,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/556/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/556,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/556/manifest.json,UMN_ALMA:9915440210001701,p16022coll624:556,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Kentucky,United States,North America,Boyd County,,
"Bulloch County, Georgia","Bulloch County, Georgia","Base source: USGS 1:100,000 county base map dated 1976; interpretations derived from soil map constructed 1968. ""Projection and 10,000-metre grid ticks, zone 17: Universal Transverse Mercator."" ""25,000 foot grid ticks based on Georgia coordinate system, west zone."" Sheet 1 of 2; shows northern portion. ""September 1977."" Includes location map.",,102 x 122 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1977,,,https://umedia.lib.umn.edu/item/p16022coll624:594,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/594/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/594,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/594/manifest.json,UMN_ALMA:9915415760001701,p16022coll624:594,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Bulloch County,,
"Burleigh County, North Dakota","Burleigh County, North Dakota","Base source: USGS 1:100,000 county base map compiled in 1976; interpretations from previously published soil survey issued in 1974. ""Projection and 10,000 meter grid ticks, zone 14: Universal Transverse Mercator ... 25,000 foot grid ticks based on North Dakota coordinate system, north zone."" Oct. 1979. ""5,R-37,492."" Includes location map.",,83 x 70 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:574,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/574/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/574,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/574/manifest.json,UMN_ALMA:9912770390001701,p16022coll624:574,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,North Dakota,United States,North America,Burleigh County,,
"Camden County, Georgia, soil interpretive map of important farmlands","Camden County, Georgia, soil interpretive map of important farmlands","Shows land use. Includes vicinity map. ""Revised April 1982 base 4-R-32956.""",,48 x 57 centimeters,,English,United States. Soil Conservation Service,"The Service (Athens, Ga)",,Agricultural Resources|Land Capability for Agriculture,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:580,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/580/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/580,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/580/manifest.json,UMN_ALMA:9965776520001701,p16022coll624:580,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Camden County,,
"Carroll Co., Ill","Carroll Co., Ill","Base compiled in 1976 from USGS 1:24,000 and 1:62 500-scale topographic maps dated 1934-1967, revised from aerial photographs taken 1974-1975; interpretations derived from soil map constructed 1974. ""Projection and 10 000-meter grid ticks: Universal Transverse Mercator ... "" ""25 000-foot grid ticks based on Illinois coordinate system, west zone."" May 1979. Includes location map.",,33 x 56 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:561,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/561/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/561,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/561/manifest.json,UMN_ALMA:9939604960001701,p16022coll624:561,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Illinois,United States,North America,Carroll County,,
"Carroll County, Maryland","Carroll County, Maryland","Base source: USGS 1:100,000 county base dated 1976; interpretations derived from soil map constructed 1969. ""Projection and 10,000-metre grid ticks, zone 18: Universal Transverse Mercator. 25,000-foot grid ticks based on Maryland coordinate system."" June 1978. Includes location map.",,51 x 66 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1978,,,https://umedia.lib.umn.edu/item/p16022coll624:589,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/589/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/589,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/589/manifest.json,UMN_ALMA:9912722340001701,p16022coll624:589,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Maryland,United States,North America,Carroll County,,
"Charles County, Maryland","Charles County, Maryland","Base source: USGS county base dated 1975; interpretations derived from soil map constructed 1974. ""Projection and 10,000-metre grid ticks, zone 18: Universal Transverse Mercator. 25,000-foot grid ticks based on Maryland coordinate system."" Mar. 1978. Includes location map.",,51 x 66 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1978,,,https://umedia.lib.umn.edu/item/p16022coll624:585,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/585/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/585,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/585/manifest.json,UMN_ALMA:9915430050001701,p16022coll624:585,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Maryland,United States,North America,Charles County,,
"Chatham County, Georgia, soil interpretive map of important farmlands","Chatham County, Georgia, soil interpretive map of important farmlands","Shows land use. Includes vicinity map. ""March 1982 base 4-R-37703.""",,72 x 57 centimeters,,English,United States. Soil Conservation Service,"The Service (Athens, Ga)",,Agricultural Resources|Land Capability for Agriculture,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:590,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/590/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/590,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/590/manifest.json,UMN_ALMA:9945863100001701,p16022coll624:590,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Chatham County,,
"Chittenden County, Vermont","Chittenden County, Vermont",Universal Transverse Mercator projection; 1927 North American datum. Mar. 1979. Includes index and inset of southern portion.,,112 x 92 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,"Land Use, Rural|Agricultural Resources",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:614,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/614/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/614,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/614/manifest.json,UMN_ALMA:9912707190001701,p16022coll624:614,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Vermont,United States,North America,Chittenden County,,
"Important farmland, Blackford County, Indiana","Important farmland, Blackford County, Indiana","Shows land use. Includes vicinity map. ""March 1989. 1004398.""",,74 x 59 centimeters,,English,United States. Soil Conservation Service,"The Service (Washington, D.C.?)",,Agricultural Resources|Land Capability for Agriculture,1989,,,https://umedia.lib.umn.edu/item/p16022coll624:583,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/583/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/583,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/583/manifest.json,UMN_ALMA:9931693300001701,p16022coll624:583,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,Blackford County,,
"Important farmland, Cascade County, Montana","Important farmland, Cascade County, Montana","""Partially revised from aerial photographs taken 1972-75 and other source data. Revised information not field checked. Map edited 1979."" ""April, 1984 IFM 4-R-38742."" Base map from USGS topographic maps. Includes sheet index.",,102 x 122 centimeters,,English,United States. Soil Conservation Service,"The Service (Fort Worth, Tex)",,Agricultural Resources|Land Capability for Agriculture|Soil Productivity,1984,,,https://umedia.lib.umn.edu/item/p16022coll624:599,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/599/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/599,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/599/manifest.json,UMN_ALMA:9935633720001701,p16022coll624:599,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,,United States,North America,,,
"Important farmland, Cascade County, Montana","Important farmland, Cascade County, Montana","""Partially revised from aerial photographs taken 1972-75 and other source data. Revised information not field checked. Map edited 1979."" ""April, 1984 IFM 4-R-38742."" Base map from USGS topographic maps. Includes sheet index.",,102 x 122 centimeters,,English,United States. Soil Conservation Service,"The Service (Fort Worth, Tex)",,Agricultural Resources|Land Capability for Agriculture|Soil Productivity,1984,,,https://umedia.lib.umn.edu/item/p16022coll624:602,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/602/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/602,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/602/manifest.json,UMN_ALMA:9935633720001701,p16022coll624:602,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,,United States,North America,,,
"Important farmland, Cibuco Distrito de Conservacion de Suelos, Municipos de Corozal, Naranjito, Toa Alta, y Comerioo, Puerto Rico","Important farmland, Cibuco Distrito de Conservacion de Suelos, Municipos de Corozal, Naranjito, Toa Alta, y Comerioo, Puerto Rico","September 1981."" Part of title in Spanish. Includes location map. ""4-R-37728.",,33 x 46 centimeters,,English,United States. Soil Conservation Service,"The Service (San Juan, P.R)",,Agricultural Resources|Land Capability for Agriculture,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:579,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/579/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/579,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/579/manifest.json,UMN_ALMA:9950895980001701,p16022coll624:579,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,,United States,North America,Puerto Rico,,
"Important farmland, Clay County, Indiana","Important farmland, Clay County, Indiana","""February 1985 4-R-39063."" Shows land use. Includes vicinity map.",,111 x 67 centimeters,,English,United States. Soil Conservation Service,"The Service (Washington, D.C.?)",,Agricultural Resources|Land Capability for Agriculture,1985,,,https://umedia.lib.umn.edu/item/p16022coll624:573,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/573/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/573,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/573/manifest.json,UMN_ALMA:9948397380001701,p16022coll624:573,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,Clay County,,
"Important farmland in Benton County, Tennessee","Important farmland in Benton County, Tennessee","Shows land use. ""Base map encoded and plotted by TVA Geographic Information Services."" ""Printed by TVA in July, 1981."" Includes key map.",,70 x 60 centimeters,,English,Tennessee Valley Authority. Regional Soils Data Base,"The Service (Nashville, Tenn.?)",,Agricultural Resources|Land Capability for Agriculture,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:613,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/613/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/613,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/613/manifest.json,UMN_ALMA:9950891610001701,p16022coll624:613,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Tennessee,United States,North America,Benton County,,"W0881730 W0873730 N0362500 N0354730; (W 88°17'30""--W 87°37'30""/N 36°25'00""--N 35°47'30"")."
"Important farmlands, Apache County, Arizona","Important farmlands, Apache County, Arizona","Relief shown by hachures and spot heights. Shows land use. ""Interpretations derived from soil map constructed by Cartographic Division, Soil Conservation Service, U.S.D.A., of Apache County, Arizona."" Includes vicinity map and text. ""February 1984."" ""4-R-38654."" ""February 1984, Base 4-R-38561.""",,136 x 73 centimeters,,English,United States. Soil Conservation Service,"The Service (Phoenix, AZ)",,Agricultural Resources|Land Capability for Agriculture,1984,,,https://umedia.lib.umn.edu/item/p16022coll624:577,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/577/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/577,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/577/manifest.json,UMN_ALMA:9964174060001701,p16022coll624:577,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Arizona,United States,North America,Apache County,,
"Important farmlands, Arapahoe County","Important farmlands, Arapahoe County","""Base source: USGS 1:100,000 county base map dated 1976."" Includes location map.",,80 x 117 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Fort Collins, Colo)",,"Agricultural Resources|Land Use, Rural",1978,,,https://umedia.lib.umn.edu/item/p16022coll624:560,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/560/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/560,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/560/manifest.json,UMN_ALMA:9912746360001701,p16022coll624:560,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Colorado,United States,North America,Arapahoe County,,-105.05424 -103.706547 39.740835 39.563601; (W 105.05424°--W 103.706547°/N 39.740835°--N 39.563601°).
"Important farmlands, Arenac County, Michigan","Important farmlands, Arenac County, Michigan","Shows land use. ""February 1983 4-R-37,857."" Includes location map. ""5,P-31,734.1.""",,58 x 75 centimeters,,English,United States. Soil Conservation Service,"The Service (East Lansing, Mich.?)",,Agricultural Resources|Land Capability for Agriculture,1983,,,https://umedia.lib.umn.edu/item/p16022coll624:610,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/610/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/610,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/610/manifest.json,UMN_ALMA:9941554980001701,p16022coll624:610,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Michigan,United States,North America,Arenac County,,
"Important farmlands, Armstrong County, Pennsylvania","Important farmlands, Armstrong County, Pennsylvania","Relief shown by spot heights. Shows land use. ""June 1980."" Includes location map.",,147 x 84 centimeters,,English,United States. Soil Conservation Service,"The Service (Harrisburg, Pa.?)",,Agricultural Resources|Land Capability for Agriculture,1980,,,https://umedia.lib.umn.edu/item/p16022coll624:608,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/608/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/608,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/608/manifest.json,UMN_ALMA:9937232600001701,p16022coll624:608,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Pennsylvania,United States,North America,Armstrong County,,
