Keyword,Alternative Title,Information,Description,HTML,FGDC,Documentation,ImageServer,MapServer,FeatureServer,Download,ID,Title,Temporal Coverage,Theme,Resource Class,Code,Access Rights,Accrual Method,Date Accessioned,Language,Is Part Of,Member Of,Provider,Identifier,Format,Bounding Box
Geology,Elevation of the New Albany Shale,https://clearinghouse.isgs.illinois.edu/data/geology/elevation-new-albany-shale,"This datafile shows the general elevation of the top of the New Albany Shale.  These 20- and/or 100-foot isolines were contoured using Esri ArcGIS software.  The contours were created using over data points from the ISGS Oracle database.  The data covers only those portions of the state where the formation is present and does not include any coverage outside of Illinois where the formation may be present.  This data set is intended for use at a scale of 1:100,000 or greater.  These data are appropriate for use in local and regional thematic analysis.  The data are not appropriate as a geodetic, legal or engineering base.",,,,,https://maps.isgs.illinois.edu/arcgis/rest/services/ILOIL/Structure_Contours/MapServer,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Structure_NewAlbany_Elev_20ft_Ln.zip,02a-01_geology-elevation-new-albany-shale,Elevation of the New Albany Shale [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/elevation-new-albany-shale,File,"-91.51,36.97,-87.02,42.51"
Geology,"Geologic and Geophysical maps of the Ozark, Illinois, Indiana, and Kentucky (OIINK) Region",https://clearinghouse.isgs.illinois.edu/data/geology/geologic-and-geophysical-maps-ozark-illinois-indiana-and-kentucky-oiink-region,"The 12 geologic and geophysical maps in this set span the four-state region of Missouri, Illinois, Indiana, and Kentucky. We have used existing local work to compile regional maps that provide a broader context for research on the tectonics of the Midcontinent (OIINK web site: http://www.indiana.edu/~oiink/).  This map series was originally conceived as a means to provide visual context for discussions associated with an NSF EarthScope Workshop on Tectonic Targets for EarthScope in the Midcontinent (S. Marshak, lead convener) that was held on April 11-13, 2010 in Urbana, Illinois. The maps are available from the Illinois State Geological Survey.  These Esri layer packages (ArcGIS v. 10.x) are being provided as-is and represent the GIS data as downloaded or digitized from the various source materials.",,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/earthscope_data_sources_readme.pdf,,http://data.isgs.illinois.edu/arcgis/rest/services/Geology/OIINK/MapServer,,,02a-01_geology-geologic-and-geophysical-maps-ozark-illinois-indiana-and-kentucky-oiink-region,"Geologic and Geophysical maps of the Ozark, Indiana, and Kentucky (OIINK) Region [Illinois]",,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/geologic-and-geophysical-maps-ozark-illinois-indiana-and-kentucky-oiink-region,File,"-91.51,36.97,-87.02,42.51"
Geology,Glacial Boundaries,https://clearinghouse.isgs.illinois.edu/data/geology/glacial-boundaries,"Glacial boundary lines representing the extent of glaciation for major glacial episodes in Illinois. Data originally from Quaternary Deposits in Illinois map by Lineback (1979) and modified according to the reclassification by Hansel and Johnson, ISGS Bulletin 104 (1996). Attribute items include glacial episode identifier. ISGS, 1984 (revised 1998).",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/metadata/ISGS/IL_Glacial_Bndys_Py.html,,,,http://data.isgs.illinois.edu/arcgis/rest/services/Geology/Glacial_Boundaries/MapServer,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Glacial_Bndys_Py.zip,02a-01_geology-glacial-boundaries,Glacial Boundaries [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/glacial-boundaries,File,"-91.51,36.97,-87.02,42.51"
Geology,Glacial Drift Thickness and Character,https://clearinghouse.isgs.illinois.edu/data/geology/glacial-drift-thickness-and-character,"Unconsolidated deposits, mainly glacial drift, overlie the bedrock surface in most of Illinois. Data are originally from ISGS Circular 490 by Piskin and Bergstrom (1975), Plate 1. Contour lines are coded with thickness, and polygons (areas between contours) are coded with range of thickness. ISGS, 1994 (revised 1998).",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Drift_Thickness.html,,,,https://data.isgs.illinois.edu/arcgis/rest/services/Geology/Drift_Thickness/MapServer,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Drift_Thickness.zip,02a-01_geology-glacial-drift-thickness-and-character,Glacial Drift Thickness and Character [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/glacial-drift-thickness-and-character,File,"-91.51,36.97,-87.02,42.51"
Geology,Illinois Borehole Temperatures,https://clearinghouse.isgs.illinois.edu/data/geology/illinois-borehole-temperatures,"This layer contains data describing borehole temperatures in the state of Illinois, obtained by the AASG for the Geothermal Data Project. The data table includes general information on the location of the borehole, temperature at some depth within the well, measurement procedure, location uncertainty and remarks. Citations are included in the dataset. The HeaderURI for a particular borehole is the cross-referencing link (foreign key) used to associate the borehole with web based information on the well construction, pictures or other information, specific to one feature. The data is displayed using a temperature gradient color scheme ramping from green (cool) to red (hot). Layer files containing the symbology for these data layers can be found in the USGIN repository at http://repository.usgin.org/uri_gin/usgin/dlio/206. The original data and metadata can be viewed or downloaded from the USGIN Repository at State Geothermal Data Repository or from the National Geothermal Data System website at http://search.geothermaldata.org/dataset/illinois-borehole-temperatures.",,,,,http://geothermal.isgs.illinois.edu/arcgis/rest/services/aasggeothermal/ILBoreholeTemperatures/MapServer,,,02a-01_geology-illinois-borehole-temperatures,Borehole Temperatures [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/illinois-borehole-temperatures,File,"-91.51,36.97,-87.02,42.51"
Geology,Illinois Drill Stem Tests,https://clearinghouse.isgs.illinois.edu/data/geology/illinois-drill-stem-tests,"This layer contains data related to drill stem tests for wells in Illinois, obtained by the AASG for the Geothermal Data Project. The data table includes general information on the location of the well, location uncertainty and test results and formation at depth. Information sources are included in the dataset. The HeaderURI for a particular well is the cross-referencing link (foreign key) used to associate the feature with web based information on the feature including pictures or other information. The data is displayed using a black circle with a lime green cross. The original data and metadata can be viewed or downloaded from the National Geothermal Data System website at http://search.geothermaldata.org/dataset/illinois-drill-stem-tests.",,,,,http://geothermal.isgs.illinois.edu/arcgis/rest/services/aasggeothermal/ILDrillStemTests/MapServer,,,02a-01_geology-illinois-drill-stem-tests,Drill Stem Tests [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/illinois-drill-stem-tests,File,"-91.51,36.97,-87.02,42.51"
Geology,Illinois Waterflood Units 1946-2002,https://clearinghouse.isgs.illinois.edu/data/geology/illinois-waterflood-units-1946-2002,"The Illinois State Geological Survey (ISGS) has collected data regarding injected and produced fluids of oil payzones for over 2000 waterflood projects in Illinois. These data are not collected by any other organization and are available only at the ISGS. These data were compiled to create a comprehensive data layer that delineates boundaries of all known waterflood projects currently operating and that have operated in the past in Illinois. Outlines of individual waterflood projects were compiled from historic hand-drawn maps (1:31680) by ISGS geologists or maps (scales vary) submitted by operators. These maps were scanned and georeferenced. Waterflood projects were then digitized. Information about each waterflood project is contained in a waterflood database completed in conjunction with this data layer. Some information from the waterflood database is related as attributes. As waterflood boundaries may change over time, only a portion of a waterflood throughout its history may be digitally represented. This data layer was created as part of a U. S. Department of Energy (DOE) Preferred Upstream Maintenance Pressure (PUMP) II initiative (DEFC26-02NT15132).
The data layer delineates boundaries of all known waterflood projects in Illinois in a digitial format. Waterflood information can then be used to distinguish areas that have been waterflooded from those that may not have been waterflooded. Areas not waterflooded or under-flooded can then be identified as underdeveloped areas (UDA's) which may have a high potential for economically feasible secondary oil recovery. Also, historic data is commonly used as analogs to evaluate potential of new floods. The data used in these analyses is contained in these files.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS//IL_Historical_Waterflood_Areas_Py.shp_.html,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS//IL_Historical_Waterflood_Areas_Py.shp_.xml,,,https://maps.isgs.illinois.edu/arcgis/rest/services/ILOIL/Waterflood_Areas/MapServer,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Historical_Waterflood_Areas_Py.zip,02a-01_geology-illinois-waterflood-units-1946-2002,Waterflood Units [Illinois] {1946},1946,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/illinois-waterflood-units-1946-2002,File,"-91.51,36.97,-87.02,42.51"
Geology,Illinois Well Headers,https://clearinghouse.isgs.illinois.edu/data/geology/illinois-well-headers,"This layer contains data describing well headers in the state of Illinois, obtained by the AASG for the Geothermal Data Project. 
The data table includes general information on the location of the borehole, well construction information, location uncertainty 
and remarks. Information sources are included in the dataset. The HeaderURI for a particular borehole is the cross-referencing 
link (foreign key) used to associate the borehole with web based information on the well construction, pictures or other 
information, specific to one feature. The data is displayed using a circle with a transparent center. 

Layer files containing the symbology for these data layers can be found in the AASG repository at 
http://repository.stategeothermaldata.org/repository/resource/98ddf901b9782a25982e01af3b068fdc/.

The original data and metadata can be viewed or downloaded from the AASG repository at 
http://repository.stategeothermaldata.org/repository/resource/168566464e3d5f8f3cde3b9fc003f532/ or from the National Geothermal Data System website at http://search.geothermaldata.org/dataset/illinois-well-headers.",,,,,https://geothermal.isgs.illinois.edu/arcgis/rest/services/aasggeothermal/ILWellHeaders/MapServer,,,02a-01_geology-illinois-well-headers,Well Headers [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/illinois-well-headers,File,"-91.51,36.97,-87.02,42.51"
Geology,Illinois Well Logs,https://clearinghouse.isgs.illinois.edu/data/geology/illinois-well-logs,"This layer contains data related to well log observations in the state of Illinois, obtained by the AASG for the Geothermal Data Project.  
The data table includes information on the location of the borehole, log type, location uncertainty, file locations and remarks.  
Citations are included in the dataset. 
The WellBoreURI for a particular feature is the cross-referencing link (foreign key) used to associate the feature with other web based information.

Layer files containing the symbology for these data layers can be found in the AASG repository at 
http://repository.stategeothermaldata.org/repository/resource/98ddf901b9782a25982e01af3b068fdc/.

The original data and metadata can be viewed or downloaded from the AASG repository at 
http://repository.stategeothermaldata.org/repository/resource/98ddf901b9782a25982e01af3b12c35b/ or from the National Geothermal Data System website at http://search.geothermaldata.org/dataset/illinois-well-logs.",,,,,http://geothermal.isgs.illinois.edu/arcgis/rest/services/aasggeothermal/ILWellLogs/MapServer,,,02a-01_geology-illinois-well-logs,Well Logs [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/illinois-well-logs,File,"-91.51,36.97,-87.02,42.51"
Geology,Illinois Well Tests,https://clearinghouse.isgs.illinois.edu/data/geology/illinois-well-tests,"This layer contains data related to well tests for wells in Illinois, obtained by the AASG for the Geothermal Data Project. The data table includes general information on the location of the well, location uncertainty and test results and formation at depth. Information sources are included in the dataset. 
The HeaderURI for a particular well is the cross-referencing link (foreign key) used to associate the feature with web based information on the feature including pictures or other information. The data is displayed using a black circle with a lime green cross. 
The original data and metadata can be viewed or downloaded from the USGIN Repository at State Geothermal Data Repository or from the National Geothermal Data System website at http://search.geothermaldata.org/dataset/illinois-well-tests.",,,,,http://geothermal.isgs.illinois.edu/arcgis/rest/services/aasggeothermal/ILWellTests/MapServer,,,02a-01_geology-illinois-well-tests,Well Tests [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/illinois-well-tests,File,"-91.51,36.97,-87.02,42.51"
Geology,ISGS Field Notes,https://clearinghouse.isgs.illinois.edu/data/geology/isgs-field-notes,"The Illinois State Geological Survey's typed field notes in the map library have been scanned as part of the National Geological and Geophysical Data Preservation Program (NGGDPP). Nearly 70,000 pages in 170 volumes covering Illinois and nearby states are available digitally. In addition, precise locations from each page have been entered into a database so that notes can be discovered and viewed spatially using GIS. There are about 100,000 location references (about 75,000 distinct locations).",,,,,https://data.isgs.illinois.edu/arcgis/rest/services/Geology/Field_Notes/MapServer,,,02a-01_geology-isgs-field-notes,ISGS Field Notes [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/isgs-field-notes,File,"-91.51,36.97,-87.02,42.51"
Geology,Location Points from the ISGS Wells and Borings Database,https://clearinghouse.isgs.illinois.edu/data/geology/location-points-isgs-wells-and-borings-database,"This dataset contains point locations from the ISGS Wells and Borings database. The attribute information includes API_NUMBER, STATUS (well or boring type code), STATUS_TEXT (verbose description of the well or boring type), COMP_DATE (the well completion date), LATITUDE, and LONGITUDE. The spatial reference is geographic coordinates, decimal degrees, NAD83. The data are exported to a shapefile weekly from the Wells and Borings (source) database for Internet distribution. The source database is updated daily. Thus, there may be recent updates (last 7 days) in the source database that are not reflected in this shapefile. The data are primarily oil, gas and water wells, but also include other designations such as engineering boring, stratigraphic test hole, injection well, etc. The collection contains data for over 580,000 wells and borings, some dating back to 1801 (assumed.) Most locations have not been field verified. The nominal scale is 1:62,500, however locations have been determined in several different ways at different scales. Most commonly, the location is derived by converting a legal (i.e. Public Land Survey Survey - PLSS) description to a point location. The stated accuracy is +/- 100 feet, however some points may be inaccurate by as much as one mile due to irregularities in the Illinois PLSS and associated descriptions. For legal descriptions that indicate only a PLSS section or quarter-section, the point is assumed to be in the center of the respective section or quarter-section. Additional detailed information about these wells and borings is available free of charge online through the Illinois State Geological Survey in the ILOIL (oil and gas) and ILWATER (water and related wells) interactive map services.  Additional information may include owner, permit details, PLSS location, total depth, surface elevation, geologic formation and material description, driller's log, and down-hole logs.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_WELLS_Borings_Location_Pt.shp.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_WELLS_Borings_Location_Pt.zip,02a-01_geology-location-points-isgs-wells-and-borings-database,Location Points from the ISGS Wells and Borings Database [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/location-points-isgs-wells-and-borings-database,File,"-91.51,36.97,-87.02,42.51"
Geology,Moraines (End Moraines) of the Wisconsin Episode,https://clearinghouse.isgs.illinois.edu/data/geology/moraines-end-moraines-wisconsin-episode,"Named Woodfordian moraines, or Wisconsinan End Moraines, of Illinois. Data originally from ISGS Bulletin 94, Pleistocene Stratigraphy of Illinois, Willman and Frye, 1970. Attributes include moraine name. ISGS, 1991 (revised 1998).",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Moraines_Py.html,,,,http://data.isgs.illinois.edu/arcgis/rest/services/Geology/Wisconsin_Episode_End_Moraines/MapServer,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Moraines_Py.zip,02a-01_geology-moraines-end-moraines-wisconsin-episode,Moraines (End Moraines) of the Wisconsin Episode [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/moraines-end-moraines-wisconsin-episode,File,"-91.51,36.97,-87.02,42.51"
Geology,"Oil, Gas, and Gas Storage Fields in Illinois, 2002",https://clearinghouse.isgs.illinois.edu/data/geology/oil-gas-and-gas-storage-fields-illinois-2002,"Polygon outlines of Oil, Gas, and Gas Storage Fields in Illinois, with attributes for field code, field name, and field type. This is intended as a general cartographic reference for petroleum-related fields in the state, and is not a comprehensive listing nor a true areal representation. Individual small polygons resulting from the automated digital mapping process may have been removed from display, potentially affecting the visualization of certain very small fields and/or isolated producing wells.
To help the oil and gas industry by delineating the general outlines of Oil, Gas, and Gas Storage Fields in Illinois. This dastaset is suitable for use at 1:24,000 scale.The Illinois State Geological Survey gratefully acknowledges the support of the Petroleum Technology Transfer Council (PTTC) in the development of this product. The PTTC is primarily funded by the U.S. Department of Energy's Office of Fossil Energy through the National Petroleum Technology Office and the National Energy Technology Lab.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Oil_Gas_GasStor_Fields_Gen_2002_Py.shp.html,,,,https://maps.isgs.illinois.edu/arcgis/rest/services/ILOIL/Oil_and_Gas_Fields/MapServer,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Oil_Gas_GasStor_Fields_Gen_2002_Py.zip,02a-01_geology-oil-gas-and-gas-storage-fields-illinois-2002,"Oil, Gas, and Gas Storage Fields , [Illinois] {2002}",2002,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/oil-gas-and-gas-storage-fields-illinois-2002,File,"-91.51,36.97,-87.02,42.51"
Geology,"Oil, Gas, and Gas Storage Fields in Illinois, 2024",https://clearinghouse.isgs.illinois.edu/data/geology/oil-gas-and-gas-storage-fields-illinois-2024,"Polygon outlines of Oil, Gas, and Gas Storage Fields in Illinois, with attributes for field code, field name, and field type. This is intended as a general cartographic reference for petroleum-related fields in the state based on available well data.  
This dastaset is suitable for use at 1:24,000 scale.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Oil_Gas_GasStor_Fields_Buffer_2024_Py.html,,,,https://maps.isgs.illinois.edu/arcgis/rest/services/ILOIL/Oil_Gas_GasStor_Fields_2024/MapServer,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Oil_Gas_GasStor_Fields_Buffer_2024_Py.zip,02a-01_geology-oil-gas-and-gas-storage-fields-illinois-2024,"Oil, Gas, and Gas Storage Fields , [Illinois] {2024}",2024,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/oil-gas-and-gas-storage-fields-illinois-2024,File,"-91.51,36.97,-87.02,42.51"
Geology,Physiographic Divisions,https://clearinghouse.isgs.illinois.edu/data/geology/physiographic-divisions,"The Physiographic divisions of Illinois, including Provinces, Sections, and Divisions. Data are originally from ISGS Report of Investigations 129 by Leighton et al., 1948. Provinces, sections, and divisions are 'labeled' with annotation as most of the areas are not closed polygons (within Illinois). ISGS, 1993 (revised 1998).",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Physio_Regions_1993.html,,,,http://data.isgs.illinois.edu/arcgis/rest/services/Geology/Physiographic_Regions/MapServer,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Physio_Regions_1993.zip,02a-01_geology-physiographic-divisions,Physiographic Divisions [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/physiographic-divisions,File,"-91.51,36.97,-87.02,42.51"
Geology,"Quaternary Deposits, 1979",https://clearinghouse.isgs.illinois.edu/data/geology/quaternary-deposits-1979,"Quaternary Deposits in Illinois that lie at or near the land surface, including loess deposits. Data originally from Quaternary Deposits of Illinois, Lineback (1979).",,,,,https://data.isgs.illinois.edu/arcgis/rest/services/Geology/Quaternary_Deposits_1979/MapServer,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/ILQuatDeposits1979_GeMS.zip,02a-01_geology-quaternary-deposits-1979,"Quaternary Deposits, [Illinois] {1979}",1979,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/quaternary-deposits-1979,File,"-91.51,36.97,-87.02,42.51"
Geology,"Quaternary Deposits, 1996",https://clearinghouse.isgs.illinois.edu/data/geology/quaternary-deposits-1996,"Updated version of Quaternary Deposits of Illinois. Information contained in this data set is more generalized than the 1979 version. While the 1979 version is more detailed, it lacks recent updates which have been added to the 1996 version. Attributes include geologic unit name information, unit code, and map symbol, ISGS, 1996.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Quat_Units_2500K_1996.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Quat_Units_2500K_1996.zip,02a-01_geology-quaternary-deposits-1996,"Quaternary Deposits, [Illinois] {1996}",1996,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/quaternary-deposits-1996,File,"-91.51,36.97,-87.02,42.51"
Geology,Soil Associations Map (500K),https://clearinghouse.isgs.illinois.edu/data/geology/soil-associations-map-500k,"Soil associations in Illinois. A soil association is a group of related soil series that generally occur in a characteristic pattern of landscapes that have identifiable topographic features, slopes, and parent materials. Data are originally from the General Soil Map of Illinois (Fehrenbacher, 1982). Attributes include combined parent material amd soil association codes. ISGS 1984.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Soil_Associations_1984_Py.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Soil_Associations_1984_Py.zip,02a-01_geology-soil-associations-map-500k,Soil Associations Map (500K) [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/soil-associations-map-500k,File,"-91.51,36.97,-87.02,42.51"
Geology,Stack-Unit Mapping of Geologic Materials to a Depth of 15 meters,https://clearinghouse.isgs.illinois.edu/data/geology/stack-unit-mapping-geologic-materials-depth-15-meters,"Stack-Unit mapping of geologic materials to a depth of 15 meters. Stack-unit maps show the distribution of earth materials vertically from the surface to a specified depth and horizontally over a specified area. They also show succession of geologic units in order of occurrence. Primary source is ISGS Circular 542, Stack-unit Mapping of Geologic Materials in Illinois to a Depth of 15 Meters, Berg and Kempton (1988). Attributes include stack-unit coding and map symbols. ISGS, 1988 (revised 1995, 1998).",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Stack_Units_To_15m_Py.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Stack_Units_To_15m_Py.zip,02a-01_geology-stack-unit-mapping-geologic-materials-depth-15-meters,Stack-Unit Mapping of Geologic Materials to a Depth of 15 meters [Illinois],,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/stack-unit-mapping-geologic-materials-depth-15-meters,File,"-91.51,36.97,-87.02,42.51"
Geology,"Structural Features: Anticlines, Synclines, and Monoclines",https://clearinghouse.isgs.illinois.edu/data/geology/structural-features-anticlines-synclines-and-monoclines,"Structural features, anticlines, synclines, and monoclines in Illinois. Features depicted are limited to significant anticlines, synclines and monoclines. Names of the features and the geologic horizons (bedrock unit) on which they were mapped are included. Use in conjunction with companion data sets structfaults, structpnts and structpoly for a full representation of Plate 1 of ISGS Bulletin 100 (1993). ISGS, 1995.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Struct_Feat_Clines_1995_Ln.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Struct_Feat_Clines_1995_Ln.zip,02a-01_geology-structural-features-anticlines-synclines-and-monoclines,"Structural Features: Anticlines, Synclines, and Monoclines [Illinois]",,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/structural-features-anticlines-synclines-and-monoclines,File,"-91.51,36.97,-87.02,42.51"
Geology,"Structural Features: Faults, Grabens, and Flexures",https://clearinghouse.isgs.illinois.edu/data/geology/structural-features-faults-grabens-and-flexures,"Structural features, significant faults, faulted flexures and grabens in Illinois. Names of the features and the associated directions of faulting are included. Use in conjunction with companion data sets structclines, structpnts and structpoly for a full representation of Plate 1 of ISGS Bulletin 100 (1993). ISGS, 1995.",https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/clearinghouse/data/metadata/ISGS/IL_Struct_Feat_Faults_1995_Ln.html,,,,,,https://clearinghouse.isgs.illinois.edu/sites/clearinghouse.isgs/files/Clearinghouse/data/ISGS/Geology/zips/IL_Struct_Feat_Faults_1995_Ln.zip,02a-01_geology-structural-features-faults-grabens-and-flexures,"Structural Features: Faults, Grabens, and Flexures [Illinois]",,Geology,Datasets,02a-01,Public,HTML,2024-05-28,eng,02a-01,ba5cc745-21c5-4ae9-954b-72dd8db6815a,Illinois Geospatial Data Clearinghouse,https://clearinghouse.isgs.illinois.edu/data/geology/structural-features-faults-grabens-and-flexures,File,"-91.51,36.97,-87.02,42.51"
